image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,255,HSIL,773,303
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,256,HSIL,657,254
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,257,HSIL,599,273
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,258,HSIL,600,310
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,259,HSIL,547,344
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,260,HSIL,510,279
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,261,HSIL,484,317
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,262,HSIL,434,303
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,263,HSIL,399,287
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,264,HSIL,538,259
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,265,HSIL,847,745
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,266,HSIL,789,693
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,267,HSIL,725,769
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,268,HSIL,758,724
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,269,HSIL,687,749
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,270,HSIL,648,749
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,271,HSIL,564,909
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,272,HSIL,497,908
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,273,HSIL,472,899
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,274,HSIL,419,913
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,275,HSIL,543,884
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,276,HSIL,497,867
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,277,HSIL,463,819
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,278,HSIL,439,855
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,279,HSIL,413,814
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,280,HSIL,413,874
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,281,HSIL,448,914
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,282,HSIL,518,810
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,283,HSIL,535,824
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,284,HSIL,578,788
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,285,HSIL,269,530
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,286,HSIL,344,505
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,287,HSIL,382,507
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,288,HSIL,363,671
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,289,HSIL,413,635
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,290,HSIL,407,577
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,291,HSIL,429,524
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,292,HSIL,472,499
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,293,HSIL,437,429
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,294,HSIL,430,377
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,295,HSIL,494,379
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,296,HSIL,537,554
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,297,HSIL,504,687
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,298,HSIL,543,404
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,299,HSIL,762,556
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,300,HSIL,763,642
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,301,HSIL,828,564
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,302,HSIL,912,461
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,303,HSIL,917,421
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,304,HSIL,859,399
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,305,HSIL,983,477
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,306,HSIL,947,486
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,307,HSIL,900,567
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,308,HSIL,843,639
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,309,HSIL,854,671
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,310,HSIL,924,619
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,311,HSIL,924,591
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,312,HSIL,943,556
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,313,HSIL,737,381
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,314,HSIL,799,403
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,315,HSIL,663,455
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,316,HSIL,659,550
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,317,HSIL,569,494
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,318,HSIL,938,369
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,319,Negative for intraepithelial lesion,1024,335
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,320,Negative for intraepithelial lesion,1029,470
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,321,HSIL,905,657
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,322,HSIL,585,834
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,323,Negative for intraepithelial lesion,355,784
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,324,Negative for intraepithelial lesion,325,873
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,325,HSIL,677,665
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,326,HSIL,650,373
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,327,HSIL,633,661
396,ba9d94a8fdbaba01220db89cde170b24.png,10.6084/m9.figshare.12230894,328,HSIL,562,632
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,329,Negative for intraepithelial lesion,249,213
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,330,Negative for intraepithelial lesion,660,962
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,331,Negative for intraepithelial lesion,948,926
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,332,Negative for intraepithelial lesion,1135,802
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,333,HSIL,874,95
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,334,HSIL,739,102
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,335,HSIL,643,102
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,336,HSIL,540,164
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,337,HSIL,588,172
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,338,HSIL,623,209
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,339,HSIL,687,203
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,340,HSIL,688,170
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,341,HSIL,683,239
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,342,HSIL,659,243
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,343,HSIL,780,208
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,344,HSIL,807,238
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,345,HSIL,788,284
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,346,HSIL,764,255
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,347,HSIL,507,258
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,348,HSIL,584,249
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,349,HSIL,670,305
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,350,HSIL,590,332
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,351,HSIL,574,380
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,352,HSIL,558,393
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,353,HSIL,527,349
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,354,HSIL,493,359
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,355,HSIL,469,297
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,356,HSIL,454,277
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,357,HSIL,387,290
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,358,HSIL,380,319
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,359,HSIL,339,310
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,360,HSIL,288,270
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,361,HSIL,352,368
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,362,HSIL,879,839
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,363,HSIL,810,842
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,364,HSIL,749,801
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,365,HSIL,792,796
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,366,HSIL,852,777
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,367,HSIL,912,766
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,368,HSIL,975,799
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,369,HSIL,990,780
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,370,HSIL,1008,741
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,371,HSIL,1025,805
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,372,HSIL,1059,776
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,373,HSIL,1059,719
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,374,HSIL,1033,659
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,375,HSIL,1113,583
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,376,HSIL,1097,484
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,377,HSIL,1077,533
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,378,HSIL,1058,560
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,379,HSIL,1039,589
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,380,HSIL,1013,574
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,381,HSIL,970,623
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,382,HSIL,952,579
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,383,HSIL,980,537
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,384,HSIL,1017,459
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,385,HSIL,985,428
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,386,HSIL,903,540
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,387,HSIL,897,478
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,388,HSIL,897,422
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,389,HSIL,843,424
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,390,HSIL,833,351
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,391,HSIL,770,361
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,392,HSIL,770,398
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,393,HSIL,704,376
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,394,HSIL,717,403
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,395,HSIL,447,425
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,396,HSIL,383,425
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,397,HSIL,435,513
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,398,HSIL,417,557
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,399,HSIL,479,571
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,400,HSIL,492,545
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,401,HSIL,517,483
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,402,HSIL,569,538
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,403,HSIL,625,556
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,404,HSIL,624,471
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,405,HSIL,643,561
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,406,HSIL,655,535
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,407,HSIL,720,547
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,408,HSIL,807,506
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,409,HSIL,779,497
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,410,HSIL,815,582
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,411,HSIL,695,753
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,412,HSIL,629,729
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,413,HSIL,669,700
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,414,HSIL,563,717
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,415,HSIL,568,678
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,416,HSIL,414,705
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,417,HSIL,408,667
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,418,HSIL,395,623
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,419,HSIL,473,672
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,420,HSIL,495,630
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,421,HSIL,587,765
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,422,HSIL,603,813
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,423,HSIL,527,757
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,424,HSIL,925,693
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,425,HSIL,712,682
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,426,HSIL,829,689
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,427,HSIL,802,664
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,428,HSIL,807,713
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,429,Negative for intraepithelial lesion,945,217
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,430,Negative for intraepithelial lesion,975,245
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,431,LSIL,188,448
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,432,LSIL,223,483
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,433,LSIL,260,520
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,434,LSIL,292,425
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,435,LSIL,324,520
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,436,LSIL,304,530
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,437,LSIL,297,628
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,438,LSIL,252,558
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,439,LSIL,337,597
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,440,LSIL,245,708
395,1a1319ef78624dc20d4a43cadde1da01.png,10.6084/m9.figshare.12230891,441,LSIL,167,713
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,442,Negative for intraepithelial lesion,1239,545
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,443,Negative for intraepithelial lesion,1047,767
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,444,Negative for intraepithelial lesion,82,686
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,445,Negative for intraepithelial lesion,219,565
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,446,Negative for intraepithelial lesion,259,639
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,447,Negative for intraepithelial lesion,293,630
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,448,HSIL,425,700
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,449,HSIL,407,636
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,450,HSIL,359,556
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,451,HSIL,263,520
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,452,HSIL,327,501
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,453,HSIL,358,615
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,454,HSIL,302,480
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,455,HSIL,352,464
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,456,HSIL,372,455
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,457,HSIL,380,404
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,458,HSIL,390,534
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,459,HSIL,429,570
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,460,HSIL,443,537
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,461,HSIL,443,507
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,462,HSIL,432,467
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,463,HSIL,448,381
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,464,HSIL,453,412
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,465,HSIL,475,377
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,466,HSIL,482,290
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,467,HSIL,527,311
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,468,HSIL,554,267
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,469,HSIL,485,665
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,470,HSIL,470,597
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,471,HSIL,529,595
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,472,HSIL,562,621
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,473,HSIL,563,692
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,474,HSIL,529,690
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,475,HSIL,543,759
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,476,HSIL,495,716
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,477,HSIL,599,762
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,478,HSIL,639,745
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,479,HSIL,627,719
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,480,HSIL,650,784
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,481,HSIL,717,797
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,482,HSIL,752,741
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,483,HSIL,720,772
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,484,HSIL,760,714
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,485,HSIL,792,789
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,486,HSIL,842,786
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,487,HSIL,818,749
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,488,HSIL,854,742
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,489,HSIL,887,775
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,490,HSIL,930,792
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,491,HSIL,950,757
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,492,HSIL,947,707
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,493,HSIL,965,705
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,494,HSIL,1039,727
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,495,HSIL,1030,709
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,496,HSIL,1117,705
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,497,HSIL,1095,654
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,498,HSIL,1095,694
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,499,HSIL,1040,662
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,500,HSIL,1035,612
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,501,HSIL,1053,607
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,502,HSIL,1063,554
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,503,HSIL,1005,572
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,504,HSIL,1005,515
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,505,HSIL,1079,492
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,506,HSIL,1139,511
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,507,HSIL,613,343
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,508,HSIL,668,342
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,509,HSIL,673,303
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,510,HSIL,765,328
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,511,HSIL,798,335
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,512,HSIL,707,444
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,513,HSIL,659,413
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,514,HSIL,644,458
